,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion2_spot_49,0.003846870188135654,3.015715080323389e-07,1.961567622856819e-05,1.2452914688765306e-05,2.049046474894567e-06,2.8386489248077855e-06,7.842996728868456e-06,3.497066961699602e-06,3.1410822543875837e-06,1.677956788626034e-06,1.2902704638051431e-08,0.000294252231833525,2.185048067569733,2.958078675874276e-06,1.5505763201417722e-06,7.912930328757284e-07,2.5087964328207593e-08,2.596249919406546e-06
priorregion2_spot_50,6.865618961455767e-05,0.7988288670778275,3.685283900267678e-08,3.14822875324694e-08,5.376638778642473e-08,4.3535131233340965e-08,2.133234335843781e-08,1.0155059371186326e-08,2.6486529769442777e-08,1.957280320041832e-08,1.4769612421972058e-08,8.839565559526367e-08,1.161879289150238,4.717038617485514e-08,2.8461126788670306e-08,4.127289674471513e-08,4.7363533761668465e-09,4.5966887185500134e-08
priorregion2_spot_51,8.630216398159974e-05,5.528919544417477e-09,3.264560701765618e-08,2.0662730193521387e-08,1.67398898298643e-08,6.51246526928162e-08,3.160390784628931e-08,2.8036610810744378e-08,7.55736888180536e-08,2.660966380574337e-08,1.168844923071788e-08,5.670203524488216e-08,2.496914029121399,6.10672149292668e-08,1.7252921225008327e-08,2.7797554480457624e-08,9.613265428143336e-09,3.616927415350802e-08
priorregion2_spot_52,0.00027977346617262815,0.0007662261108634993,6.304655073563482e-07,7.039808792796976e-07,5.161197435654686e-07,7.397535313202752e-07,7.26335363765429e-07,2.2766547616015485e-07,3.589701094597331e-07,2.1146903009139352e-06,0.5193434447050095,6.0772179608648e-07,1.073544430732727,1.2007511429601436e-06,0.36913775503635404,1.7573318658037352e-07,1.1285446177566881e-08,1.7225505598617022e-05
priorregion2_spot_53,0.000524117477471009,1.973249499087615e-06,8.54918578596653e-08,1.2148263515143756e-07,8.007170819723796e-08,1.0389529627730099e-07,8.295001521219092e-08,1.314352843451161e-07,1.0656372353423649e-07,7.682626375071779e-08,4.665782356028103e-08,2.0256740214108508e-07,2.471724081039429,3.231548987514543e-07,6.642042933435733e-08,9.49608832456761e-08,2.9534157786059726e-08,3.0267958663898756e-07
priorregion2_spot_54,0.01723033618181944,3.3856782266639136e-08,7.642000134922001e-08,1.0443929490122628e-07,6.17679049241815e-08,2.2069930452062181e-07,2.5585218139667636e-07,1.22272528102485e-07,1.1300944393610735e-07,1.0096884075494473e-07,7.598676354803047e-09,1.52006007425598e-07,2.426202952861786,1.5065631373545332e-07,5.8346413389642754e-08,6.305646067517046e-08,1.2772888569045906e-08,1.9541953690804806e-07
priorregion2_spot_55,0.42466074526309966,8.738931828702335e-05,9.231557305611204e-06,4.216700062897871e-06,5.6350559361817435e-06,2.2651990639133144e-05,3.707900978042744e-05,1.2024411535094258e-05,6.348736269501388e-06,1.2450779058781336e-05,1.5153172228110634e-07,6.973889685468748e-05,3.064195263385773,5.6892330030677846e-05,1.092624324883218e-05,5.8561373862175964e-06,2.604693165153549e-07,0.010242635244503619
priorregion2_spot_56,0.18949157297611238,1.1102183101741049e-07,1.8873264821195336e-06,4.955296867592552e-06,6.590939960915421e-07,3.413601314150583e-06,3.0299754598672735e-06,1.82636985073259e-06,1.8075219770707917e-06,1.5515280040290236e-06,1.2459643059514746e-07,5.634755711980688e-06,2.7895583987236026,1.6346812913070609e-06,9.380783524193248e-07,6.914242874245247e-07,2.0107612286324186e-07,1.259785619822651e-06
priorregion2_spot_57,0.010908723901957273,0.01546746273525059,7.691645578233875e-07,1.4758643544610095e-06,2.629429059197719e-06,1.6328694641742915e-06,7.069086279898329e-07,6.333586725304485e-07,9.264104363637672e-07,8.317582597783258e-07,0.16416271701455118,1.5647555414943782e-06,1.3773685276508332,3.4299794151593233e-06,0.1786664053797722,1.4406443369807675e-06,1.9631575440826057e-07,0.026338275428861378
priorregion2_spot_58,0.002521022129803896,0.22129392847418786,1.8617091939177045e-07,1.8523465499242776e-07,2.0794419839376135e-07,1.7222267274519253e-07,1.552920096514754e-07,5.5650119890060534e-08,5.6099486300809075e-08,1.376728711477426e-07,0.1648822844028473,2.2908739154559045e-07,1.5240904867649079,8.80010343706772e-08,1.9081181790170376e-07,6.694131791107339e-08,2.4969884471204294e-08,1.3676134216211725e-07
priorregion2_spot_59,0.17174114286899567,9.740362152399485e-08,1.0898319987973083e-05,4.069366855219415e-06,1.7069091609300812e-05,1.826590587370447e-05,3.292468554718653e-05,3.894607561960584e-06,0.004205461102537811,1.1685473509714939e-05,0.11417548134922981,1.5557528240606188e-05,0.549192076921463,1.3381231792664038e-05,0.031040233466774224,2.3076629258866894e-05,0.10869308486580849,0.5944649249315263
priorregion2_spot_60,0.16097723469138148,0.4120058357715607,1.1083535355282949e-05,8.238221789724776e-06,9.174083470497863e-06,5.180027928872732e-05,5.856230563949794e-06,8.951965855885645e-06,1.0186789268118446e-05,2.636895578689291e-05,6.802666483451959e-08,3.234830692235847e-05,1.971345990896225,3.823526421911083e-05,8.916005481296453e-06,2.316936536317371e-06,9.33886715870358e-07,0.31899980157613755
priorregion2_spot_61,0.012484614364802839,0.6755010396242143,3.600004717441152e-07,2.876932981621394e-07,1.724607685105184e-07,1.0488507712125285e-06,3.2589898779633586e-07,2.1065263666741893e-07,5.618063170231835e-07,2.9885828638498425e-07,2.3615943067767377e-08,1.0061891657642266e-06,2.3497225880622863,3.1111123462324032e-06,4.2669856128441106e-07,1.9060068837006838e-06,0.0007072549575241284,7.81294340868044e-07
priorregion2_spot_62,0.00010433815768919885,0.053688089922070505,2.9723465289066554e-08,3.3229371787513175e-08,3.1583068960117094e-08,3.491055782234298e-08,1.968621283765515e-08,5.237444185013374e-08,3.485805777359019e-08,4.5164568440725366e-08,1.3259956199718205e-08,9.910731257889439e-08,1.8300186216831207,5.4907016355798534e-08,6.591664600819059e-08,2.040256941171492e-08,1.8362369136326612e-08,3.954212370871346e-08
priorregion2_spot_63,0.00011254457131144592,1.3032740264762311e-08,2.6550903164945802e-08,4.7614650000582515e-08,4.058056024547341e-08,7.246522706338965e-08,4.266229360894158e-08,4.5284185645755314e-08,7.185499413253638e-08,5.5544762567194545e-08,1.2396919757406977e-08,1.751069206079592e-07,2.7203419923782346,7.461187401247571e-08,1.427770648376736e-07,4.268223552372774e-08,1.2461551968101504e-08,1.4377805968024404e-07
priorregion2_spot_64,0.013994652824476362,3.507822157189366e-08,7.214290377532961e-07,7.535721948670472e-07,4.922028779219545e-07,7.436374346525554e-07,7.397108532813946e-07,3.0495273506403464e-07,3.946178821934155e-07,2.7661872991302517e-06,2.3809667037966167e-08,1.363013689115178e-06,1.8189642906188965,3.5588367381933493e-07,5.364931013218666e-07,1.5984125752765978e-06,1.247528151893107e-08,6.292312548339397e-07
priorregion2_spot_65,0.0001368616271065548,2.171898438874109e-08,1.93642990780063e-06,3.405016343549505e-06,0.00010646151458786335,8.592195490564336e-06,0.006722613307647407,5.405279057413281e-06,0.1075754202902317,3.966506056940489e-07,1.5526760899220454e-08,2.4964181193354307e-06,1.4597199738025664,1.694043510269694e-06,1.336061535539557e-06,2.410591218904301e-06,2.1915066295008502e-08,3.210629628824791e-07
priorregion2_spot_66,0.003472269012127072,6.762612159150194e-08,2.1416759210524106e-07,2.516587002787674e-07,3.636183691924089e-07,1.8133979892809294e-06,5.398771548925651e-07,4.947483262185416e-07,4.113033980956971e-07,1.4007094705448254e-06,2.1743668021656504e-08,5.722930893625744e-07,2.7737335443496702,2.379296347498894e-06,2.328537732410041e-07,3.8036534846241924e-07,8.154529176351844e-08,3.4656489873441386e-07
priorregion2_spot_67,0.28571316301822663,3.311431305519363e-06,7.330870153055002e-06,7.801773290339042e-06,6.707534362249135e-06,1.3271957823235426e-05,5.796327627649589e-06,2.1840810518369837e-06,7.066294278956776e-06,3.594813388190233e-05,0.5517175972461701,6.622744585911277e-05,1.6372719526290893,1.1415975995987539e-05,2.5642117361712734e-05,1.1349738770149997e-05,2.97980167829337e-07,1.504864549636841
priorregion2_spot_68,0.45490727424621585,0.7504949867725372,9.391209459863603e-05,2.2043213448341703e-05,3.077351429965347e-05,5.108430777909234e-05,2.7395305824029496e-05,0.0002686009072931483,0.02134012710303068,0.03242618814110756,2.7380614397998215e-07,0.0002097592419886496,2.8820427298545837,1.7536544783069984e-05,1.3233350682639865e-05,3.230689253541641e-05,2.664635394467041e-06,1.819500148485531e-05
priorregion2_spot_69,0.0326645877212286,1.3725575864315032,4.0903948104187295e-07,5.287580535195956e-07,3.1428683513468067e-07,9.39944189326525e-07,8.626540278555696e-07,1.3522368647045369e-07,4.6421096584481346e-07,3.121947813156112e-07,3.624859505890755e-08,2.9929522497695873e-06,2.162408411502838,5.952753809879141e-07,1.8480827677080926e-07,2.537570608751594e-07,5.1103906706373434e-08,3.6870474957595433e-07
priorregion2_spot_70,0.03052301025018096,0.1701418086886406,1.2836421819883981e-05,4.273531067156e-06,3.961297329624359e-06,9.40795466704003e-06,9.213923476636411e-06,5.397011454988388e-06,0.34870810210704806,1.786608601150874e-06,0.973454225063324,0.036409498937428,2.156958031654358,1.6738602516852553e-05,1.1777327074469214e-06,1.6885042668945973e-06,4.1446122338584247e-07,1.4054721873435487e-06
priorregion2_spot_71,0.0702545925974846,3.7023377643663483e-07,1.3160863659322785e-06,9.119843980442967e-07,8.325188588287348e-07,3.4123492469007035e-06,1.9568995867302875e-06,2.209973570188595e-06,5.92723645240767e-06,2.704293001443148e-06,1.1842164369113561e-07,3.1130210800256464e-06,4.783111381530762,8.882140627974877e-06,1.4815581835136981e-06,1.0604760700516635e-05,1.2271238063021881e-06,4.4481761051429225e-06
priorregion2_spot_72,0.6212316185235978,8.51573548743545e-07,0.0022567449021153154,0.00010037470710813067,3.0027588127268253e-05,0.00017192888553836384,2.8042593112331814e-05,4.2365461922599934e-05,4.450353062566137e-05,0.057713736407458784,1.9441368294792485e-06,0.00868906402029097,3.0537554144859316,9.478508900429006e-06,3.0127558875392425e-05,2.430521294627397e-06,1.8811542076946353e-06,5.5759302813385145e-05
priorregion2_spot_73,0.24231732860207558,2.5590596948177334e-07,1.7571702869645379e-06,6.191625993778871e-06,7.468730359505571e-07,7.407926318592218e-06,2.0956477101208296e-06,7.877003014300499e-07,1.9194315655113316e-06,5.716784153264598e-06,3.2933793022493773e-06,6.199243352966732e-06,2.5692811965942384,3.985961268426764e-06,4.074216803928722e-06,3.7922163187431584e-07,1.2455435154379303e-07,0.46209702789783474
priorregion2_spot_74,0.00029065033886581664,2.4905060858060327e-08,7.363154388428939e-08,5.457124903074374e-08,3.4427042194806746e-08,8.7672876603051e-08,9.643460607833276e-08,5.668835001415573e-08,1.270995809932174e-07,8.853636117578389e-08,1.0250395954258806e-08,1.9057078048945186e-07,2.7866906642913816,8.13064737315017e-08,1.0809141564038783e-07,4.196729648242581e-08,1.132855027563551e-08,1.1962468242643355e-07
priorregion2_spot_75,0.2457127146422863,9.47227768222092e-08,4.581263019645122e-05,8.825225850159767e-05,4.522397339314921e-05,5.5931508541107185e-05,6.26911783911055e-05,8.597490996180567e-05,0.7907112061977387,2.085822552544414e-05,5.108666769615411e-08,2.5465396356594282e-05,1.3973034977912904,7.328815663640854e-05,1.8471767634764547e-05,7.40710158879665e-06,6.211846226733541e-07,0.8318552941083908
priorregion2_spot_76,0.002688981080427766,9.695162326295306e-08,6.241835478704162e-07,1.1253482512074698e-06,1.1979946009432753e-06,2.8177722924738194e-06,1.5044695373944707e-06,7.39843761721204e-07,1.1387106553684134e-06,0.000251482569728978,6.867545856437119e-08,3.1258398848876825e-06,2.968451523780823,1.0272286908730166e-05,4.7895394118313565e-06,1.8218567106487173e-06,7.863071189717631e-08,0.3793335244059563
priorregion2_spot_77,0.08476249910891057,0.8769164711236954,1.2237409293902602e-06,3.0897755436853915e-06,3.2717018143557652e-06,5.309009270604293e-06,2.2960618593970142e-06,1.351149694528431e-06,1.791598270983741e-06,5.021924107495579e-06,0.0015162337338551878,5.567295443142939e-06,1.773832607269287,8.204090545405051e-06,3.655003320091055e-06,3.2761686725280013e-06,1.5188712865210618e-07,0.35169904232025145
priorregion2_spot_78,0.00011800064239650967,1.4383773017101476e-08,2.603342919016427e-08,7.80319030724286e-08,4.0987158911320874e-08,1.4656933444712197e-07,5.19446738067586e-08,4.6609547155185286e-08,5.2405455441828507e-08,2.6640752892603813e-08,5.6991733981703876e-05,8.524548071875415e-08,2.939884316921234,8.435094365211172e-08,3.1175762593704806e-08,1.4915145918337205e-08,1.1133187216572082e-08,1.0479316259193183e-07
priorregion2_spot_79,0.20988690331578255,0.5031951189041137,3.792578058892105e-06,5.708973658329342e-05,1.374386943098216e-05,5.29987130448717e-06,0.005100789899006486,3.2246058935925246e-06,1.4930158340575871e-05,1.9532583519321633e-05,2.227555402356529e-08,0.005860062828287482,1.2185120403766632,1.884606365365471e-06,1.6986756349979264e-06,1.3233482013674802e-05,5.449991533623689e-08,3.0122484645289663e-06
priorregion2_spot_80,0.13545006215572356,1.1007600448920131e-07,3.365353495610179e-06,3.113934576504107e-06,3.319817199098907e-06,1.3637707388625132e-05,3.7005527701694517e-06,6.39393863366422e-06,3.3908859109033076e-06,4.965211337548681e-06,0.00020343704818515107,3.141075048915809e-05,2.586711776256561,2.8063282843504567e-05,5.329503915163513e-06,1.2848296194079014e-06,1.5065479246345604e-07,0.00051445402787067
priorregion2_spot_81,0.0437449436634779,3.096034333793796e-07,9.23393243283499e-05,3.5072167338512376e-05,5.2807873544225004e-05,1.8456716861692255e-05,2.460642763253418e-05,0.0009579221805324778,1.1086644589900971,0.0004887856877758168,2.7734740459806065e-08,1.057305889844429e-05,1.2964243233203887,2.6276444077666384e-05,5.881600532120503e-06,3.937873607355869e-05,5.041592565646624e-08,3.5438667737253128e-06
priorregion2_spot_82,0.15398745313286782,0.375185988843441,8.369119450435392e-06,2.0250026045687265e-05,1.029315226332983e-05,4.401805890665855e-05,0.00013344310718821364,8.506817312081693e-06,8.198117302526953e-06,6.029407586538582e-06,5.703394538869589e-08,0.0006193251931108534,1.48775954246521,4.470328894967679e-05,7.058389405756316e-06,1.4086999135543012e-05,1.0870811934182712e-06,0.7516159594058991
priorregion2_spot_83,0.20541145056486132,0.3515170216560364,3.4869581327257035e-06,0.00010935579011857045,0.00022335706016747282,8.266947270385572e-06,8.811768839223078e-06,2.291682812938234e-06,0.5569387674331665,6.190536146277737e-06,3.195148483570165e-08,0.0020739549421705306,0.3963957756757736,0.0513985576108098,9.824643541378463e-07,3.3743678250175436e-05,1.569367725551274e-07,2.9309179717529334e-05
priorregion2_spot_84,0.012344282446429133,6.385112598650268e-08,1.079448401242189e-06,1.5980656769443157e-06,2.2327713509184832e-06,9.98168584942505e-07,3.3060033501897128e-06,8.027936445387241e-07,1.1344319204908972e-06,2.69962903303167e-06,1.6547159642499313e-08,2.1637816644215496e-06,2.1369948267936705,1.442664688511286e-06,2.1078597114865262e-06,1.794265563148656e-06,1.4299200543632653e-07,0.32037308514118196
priorregion2_spot_85,0.029723760392516854,1.216273822990388e-07,3.3016773386407295e-07,2.3236383270841542e-07,1.1719649073427264e-07,4.5786704845340863e-07,6.918239677133897e-07,2.235289571217436e-07,8.298023317365734e-07,4.2314424746336955e-07,2.479174918690319e-08,1.1417470375363337e-06,3.538498568534851,8.01630423552524e-07,4.7107087794984184e-07,3.219505160245717e-07,1.020503564319597e-07,4.409233724800288e-07
priorregion2_spot_86,0.7446887701749803,1.4127731561660766,1.1978063639617177e-06,1.4676540956770622e-06,3.326753426335927e-06,6.997332934588486e-06,4.87084719225095e-06,1.387903159866255e-06,1.0822743433891445e-06,1.1470421327430814e-06,0.47677946686744693,1.0451868593008842e-05,0.9220402121543884,6.068395168767894e-06,6.985248842283909e-06,0.000877743776072748,1.4753964165947765e-07,0.03815430346876383
priorregion2_spot_87,0.06513723768293858,0.5969353079795838,2.425226614377607e-06,2.7485582563713253e-06,9.707077333587222e-06,4.241458304932166e-06,2.9735920270468343e-05,2.8966226523152732e-06,5.6510154308853096e-06,5.480082791109453e-06,4.949070699922232e-08,1.1889736651937711e-05,1.158097541332245,7.829532769392245e-05,3.67498649211484e-05,5.424094297268312e-06,1.128796927929443e-07,0.5052289634943008
priorregion2_spot_88,0.014317736122757198,0.5776554346084595,2.305659904777713e-06,3.923707322428527e-06,1.4278164735515024e-05,1.1004078828591446e-06,3.3249490115849768e-06,2.271339826620533e-06,0.00032208244228968395,0.08381030037999153,1.3886314462752125e-07,4.256565825926373e-05,1.4152366995811463,4.595316636368807e-06,0.05206798333674669,0.0017753292166162284,2.1075450504781656e-07,0.05528316833078861
priorregion2_spot_89,0.00012864702657680027,6.547020925395941e-09,4.09156850622594e-08,4.124663064430934e-08,5.7061070712904896e-08,9.112333252403462e-08,5.8049338313992395e-08,3.2238284752850174e-08,6.062877098145236e-08,2.606659581516624e-08,1.5217045512549989e-09,1.0290538128288063e-07,2.02197870016098,6.309040649910004e-08,7.167213311731757e-08,4.517934346637276e-08,7.65356911180959e-09,5.966649183619666e-08
priorregion2_spot_90,0.00015080206139828078,1.6223160088062287,2.167023785659694e-06,7.058578080432198e-06,3.433074616623344e-05,5.7098547131317895e-06,4.702107548837375e-06,1.3120707762936947e-06,6.08927252869762e-06,7.019483092562952e-07,2.8074429225810613e-09,0.02346270279958844,2.837220520746087e-07,1.0277911951561692e-05,3.6993306594013126e-06,2.7194704853172882e-05,5.432969274465904e-09,0.8342785596847534
priorregion2_spot_91,0.33281952142715454,1.8558389740519489e-07,6.869108460705322e-06,2.9654412628588037e-06,4.333016681812297e-06,1.3127492957210052e-05,2.425403590677888e-05,4.7255832441805975e-06,1.6463869451399662e-05,8.26428381515143e-06,1.0895581432635031e-07,1.6255992250080453e-05,2.509579932689667,1.1295990407234058e-05,1.8094595452566862e-05,4.1554296785761835e-06,3.4054460371635294e-07,0.586059033870697
priorregion2_spot_92,0.21871999353170393,0.13071487024426462,1.4439926371778712e-05,2.866125250875484e-05,3.9245932612175245e-06,5.1036410241067646e-06,6.184288463373378e-06,3.1815332818041497e-06,2.689062523586472e-06,1.0700951133912896e-05,1.1039829388437284e-07,2.626405403134413e-05,1.5799571573734283,2.9645039830938914e-06,1.1719617668859428e-05,2.510231536234642e-06,0.0017809104116167874,1.0267685890197753
priorregion2_spot_93,0.00017915854550665247,4.5605309573204526e-08,2.836037307218931e-08,6.943759593980306e-08,5.9180920253254493e-08,6.896391084865173e-08,6.829596657098592e-08,2.014205637834721e-08,3.4307442753345187e-08,4.936858140069944e-08,7.866072735396302e-08,1.2934625885918648e-07,2.9238038182258608,5.592401297604966e-08,5.226492021392915e-08,3.72703297557564e-08,2.5522080715489893e-08,6.506895999791597e-08
priorregion2_spot_94,0.036550482735037804,0.6336595892906189,1.2358269145806845e-07,1.6409429903774253e-07,1.2145042163069775e-07,3.1468610615092987e-07,3.5463754528564094e-07,1.2193197349574802e-07,1.6429183347099752e-07,2.1792576987422763e-07,5.265969242884694e-08,3.713158648110948e-07,1.7756549060344695,1.838332593706582e-07,1.7173898569922133e-07,5.965332707802418e-08,7.092039254530391e-07,2.0569904037870402e-07
priorregion2_spot_95,0.07325688898563384,0.48849977999925615,3.386758635315346e-06,8.48755194056139e-06,6.284850519477914e-06,8.825110671750736e-06,6.022338948241668e-06,2.450336785386753e-06,0.365277935564518,1.1712405125763325e-06,5.789303884284892e-07,0.04078973177820444,1.5324703335762022,2.723653653902147e-06,2.403137523288024e-06,1.3002079583657178e-06,5.288831147254314e-07,1.385312702950614e-06
priorregion2_spot_96,0.0028770579490810634,0.31547056734561923,4.1435748789808714e-05,3.966843705711654e-05,3.500741840980481e-05,0.0009651678730733692,1.4233053980206026e-05,0.00013233962235972287,2.5659659422672123e-05,2.18104682971898e-05,0.320801155269146,0.009300581458956004,1.2499231457710267,4.627354064723477e-05,0.035721568018198015,7.947485391923692e-06,2.064836948534321e-07,0.1998205192387104
priorregion2_spot_97,0.00893566245213151,9.383412127306202e-08,1.954284846306109e-06,3.102876598859439e-06,3.2699684538783916e-06,5.962423324490374e-06,9.925936228682986e-06,7.212100763354101e-06,0.38471307009458544,2.4898430183384335e-05,5.300499140048488e-07,6.76769266192423e-06,2.8293315052986143,5.682279038410343e-06,3.6655484223047104e-06,2.0928895310134976e-06,2.343695058470985e-07,2.304626616478345e-06
priorregion2_spot_98,6.290252968028653e-05,4.466665703972695e-09,3.517844735512199e-08,5.8279686143691836e-08,4.570684737359443e-08,1.2216840694634357e-08,2.572314627968808e-08,5.043773150248399e-08,4.135835940388688e-08,2.9383715371977816e-08,0.8952372074127197,1.417564178041175e-07,1.1731329798698424,2.6490057436490136e-08,5.5167604173789185e-08,3.3929150689004936e-08,6.445806288724043e-09,3.505541688042513e-08
priorregion2_spot_99,0.2991273388266564,3.437796962657558e-07,1.7223856389136928e-06,6.358754194479844e-06,1.3494303993866197e-05,8.519397488271353e-06,8.559499065086129e-06,1.2109557656003745e-05,9.689221988082864e-05,1.3942776695330394e-05,1.452605793872408e-07,0.0053818396292626865,3.1327773690223695,7.820509290468181e-06,7.917897164588794e-06,0.0002244740207970608,5.929714319563574e-07,7.935726125651854e-06
priorregion2_spot_100,0.004859151714481414,1.2258668675713126e-07,2.7300640340399695e-06,2.646280825047143e-06,6.040794482942147e-06,7.604125471516454e-06,5.4130864191392904e-05,1.3943918747827411e-05,0.8348846405744552,1.2186147841930506e-06,3.11568896904646e-08,1.629062307983986e-05,2.4325052857398988,1.7448934158892372e-06,6.846680577154986e-07,6.103591800865616e-07,1.472069563135392e-07,1.0933231692433766e-06
priorregion2_spot_101,0.02460118057206273,0.3300768882036209,2.159600489903824e-06,1.4928260361557479e-05,1.6432424104095846e-06,4.190634331280307e-06,1.8124830330634725e-05,8.833058984691888e-07,1.3871125020159527e-06,1.7194617896620913e-06,4.186376845183304e-08,0.002055158221628517,2.2455377101898195,2.7648358013721007e-06,9.391318485540979e-07,3.1616797400602083e-06,1.5056768560839372e-07,1.5656953166853782e-06
priorregion2_spot_102,0.00025579329812899234,1.463005793094635,9.578051134440102e-08,5.0389103734005405e-08,3.568258026831472e-08,7.626992371001508e-08,1.5186595803129422e-08,6.185265561953202e-08,2.4478330118427043e-08,1.258824311456408e-08,1.6585578954675385e-08,7.13673177443752e-08,1.2154469251632691,3.9048018862786204e-08,4.0332838402434845e-08,1.3901020290418844e-08,9.226002539719503e-09,2.7821759474022658e-08
priorregion2_spot_103,0.020149102434515953,6.235702940671218e-08,5.782560407396886e-07,9.658835040227132e-07,6.84701620912165e-07,1.7073774813525234e-06,8.13792019016546e-07,4.820963297902382e-07,8.283838752731755e-07,7.378794094847763e-07,1.6915531020345043e-08,8.276658718386898e-07,2.2685259342193604,9.640546721811917e-07,1.406664762271248e-06,3.343876741723762e-07,6.084558421548537e-08,1.240029592963765e-06
priorregion2_spot_104,0.028556196112185718,3.736014342337058e-08,1.8074173226523272e-06,6.733571672157268e-06,3.7006165257480465e-06,3.5993325468552937e-06,1.5334740794514801e-06,1.2851610335928854e-06,7.192748739726085e-06,2.6133434062103337e-06,2.7345562081393383e-08,1.0236695834464628e-05,1.696373838186264,5.825654852742446e-06,1.0254099424855668e-05,2.540768025482976e-06,7.067810685157383e-07,0.45667336136102676
priorregion2_spot_105,0.026369622442871332,9.995436336396324e-08,1.0461477643275428e-06,1.1296249169845396e-06,1.5342087408498627e-06,2.3255221435647397e-06,5.58984865506318e-07,6.477918816472084e-07,5.962509902701641e-07,1.1240153639846539e-06,8.244215266017817e-09,6.090453803153651e-06,1.3142337203025818,1.6022628074097155e-06,0.03037807736545801,1.5028750681267411e-06,3.160735797536063e-08,0.2633265316486359
priorregion2_spot_106,8.494388130202425e-05,1.1375263810157776,8.620163214345667e-08,1.3270470518023102e-07,1.0339770390999093e-07,2.5998806219007523e-08,4.4751045891189284e-08,2.7071542074708076e-08,8.428519784331456e-08,2.6545164377722587e-08,4.811970466533922e-09,1.1362859169139484e-07,1.188877832889557,3.774160770575463e-08,1.677312164716227e-08,2.819998732306317e-08,0.0004919731436530128,5.9461108392611094e-08
priorregion2_spot_107,0.005015546758659184,3.5057303016117205e-08,7.406277006793972e-07,3.84329280223028e-06,1.2139946511524614e-05,4.649870006687707e-05,1.3131952982803341e-05,2.3091834236765866e-06,0.47417976111173626,1.1567906085474534e-06,0.5845473736524581,1.8423719120619355e-05,1.5831916391849519,3.841071084025316e-05,1.202311580073001e-06,0.0010929378739092499,9.372543665620016e-08,3.3240654261135204e-06
priorregion2_spot_108,0.021409370470792055,0.47519897818565365,8.449627603113186e-06,4.1913530003512286e-05,7.017949501459952e-05,2.214074629591778e-05,1.3686134980162024e-05,1.3182440716263956e-05,0.4295764282345772,2.4924865374487127e-05,1.645687234486104e-07,0.0003441171895246953,1.5296032071113586,0.0012895652849692853,0.00023554005383630286,0.0006724808423314243,5.957573307568964e-06,0.595519345998764
priorregion2_spot_109,0.1656658999621868,0.609784373641014,6.001090719109925e-06,5.384456721913012e-06,5.803722046948678e-06,3.426640669204062e-05,4.6014907093194784e-05,2.710244316403987e-05,0.02728055799379945,7.496799412365363e-06,8.23801755700515e-08,5.340211428119801e-05,1.6381775200366973,0.0001757928155711852,1.4948526586522349e-05,2.8104059083489124e-06,4.5766724809936937e-07,0.6009853392839432
priorregion2_spot_110,0.0005365367775084451,0.14034200310707093,1.4934756791262772e-07,8.692624220429934e-08,9.609454210135482e-08,1.115139600216253e-07,2.204305204145385e-07,7.411170699356263e-08,8.186735342974317e-08,1.2183922812880612e-07,2.3391300540964726e-08,2.1366870370798096e-07,2.78538521528244,1.2196170828815411e-07,1.5061472211641557e-07,8.998589144937342e-08,5.0638033677330446e-08,1.600829875769705e-07
priorregion2_spot_111,0.840967059135437,1.7310149331706272e-07,4.716135754279094e-06,6.128825089035672e-06,2.6693596055338274e-06,4.663731874643418e-06,5.643618715112097e-06,3.0259094387474768e-06,4.868582959716149e-06,6.638538775405323e-06,5.120973511907324e-08,0.08510025888681412,2.0842421293258666,3.7074232977829523e-06,6.811640014348086e-06,8.115899561289553e-07,6.925560320780733e-08,0.08133408874273301
priorregion2_spot_112,0.00024049865314736962,0.23157416731119157,2.8122557796450565e-05,8.390778857574334e-05,3.895426798408152e-05,6.845339776191395e-05,0.00013631719630211592,1.739139706842252e-05,0.47756097465753555,4.311287440827983e-07,3.54093673493594e-08,4.67549130007683e-06,1.282834219932556,1.9249105207563844e-06,7.035993490944749e-07,1.3740466954459408e-06,1.0864468231375213e-05,6.496697977809163e-07
priorregion2_spot_113,0.028191986493766308,0.3869794011116028,7.966963175931597e-06,2.999574667228444e-06,6.817671010139748e-06,8.500553212797969e-06,9.104827267947259e-06,6.327580786091859e-06,0.3151935189962387,1.228393676910855e-06,0.5412434369325637,1.187860952995834e-05,1.8987337291240691,7.75475077716692e-06,8.60453951645468e-07,5.551159802053007e-07,1.6420903179437118e-07,1.3464480616676156e-06
priorregion2_spot_114,0.1259743742644787,6.39759441867227e-08,1.3426893531232055e-06,1.0822608146554558e-06,2.2662951664642607e-06,2.544786593716708e-06,3.6036722690369065e-06,1.0458577378358315e-06,1.1650471492430372e-06,8.853637069705656e-07,3.8051308592912396e-08,8.84454397009904e-07,3.186832213401795,6.283052130129364e-07,4.6542290306206273e-07,1.808511676415492e-07,9.254244517364896e-08,1.0641603694239167e-06
