,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion2_spot_33,4.879977107048035,4.9139444868728786e-08,4.306786287600062e-08,1.1781256148424293e-07,8.609600854470047e-08,1.5610967167845048e-07,2.4011050498984336e-07,1.039099274180444e-07,7.663604613128428e-08,5.5717011804290456e-08,3.090345748191226e-08,4.5282065741503176e-08,1.1048590167206385e-07,1.5202419092474884e-07,3.572923876760115e-08,2.6260367302910486e-08,1.064977128706346e-08,6.571167929791955e-08
priorregion2_spot_34,3.7881783485412597,1.3541626575630518e-08,1.0138686370453343e-07,1.1380979820785342e-07,9.439577439707138e-08,1.3725637870720678e-07,2.508735875039747e-07,9.109962313402775e-08,4.3472237365449473e-07,7.885920513217571e-06,1.643605944678939e-08,9.007561025953237e-08,0.5441839516162873,7.732296637641412e-07,2.3535849749123373e-07,2.1584921000794562e-06,4.908214403798183e-08,2.69272695163636e-07
priorregion2_spot_35,0.9955178380012513,1.4165719264269683e-07,3.0955871238802502e-06,8.207165546991747e-06,6.569636980202631e-06,2.2168922896526056e-06,3.9615677337678795e-06,1.113120936224732e-06,2.3661933937546563e-06,1.735135117542086e-06,3.6033781647404345e-08,0.022171819303184747,0.9905064702033997,1.87833034601681e-06,3.795321608777158e-05,1.2183874048332656e-06,4.587371407183128e-07,6.188896713865688e-06
priorregion2_spot_36,2.782606911659241,1.5752179010064539e-07,5.429605625977274e-05,0.0028892628732137384,4.75041706522461e-05,2.860366466848063e-05,9.18271969567286e-05,3.677603381220251e-05,1.391200439684326e-05,3.986134697697708e-06,1.6495250179104915e-07,8.246295828939765e-06,0.2789366260170936,1.1068902813349268e-05,2.2124830707070944e-06,3.502846550418326e-06,0.00021134536800673234,0.08867315128445626
priorregion2_spot_37,2.761990785598755,9.870911625853297e-08,8.261908897111424e-06,0.018134612496942284,2.782468554869411e-05,6.688737848890013e-05,0.0001608657679753378,3.813817966147326e-05,1.7967338408197975e-05,2.720519455579051e-06,7.185697867839735e-08,0.00016163867258001122,0.13267629221081734,0.0028383300756104294,1.789692596503301e-05,7.652327099094691e-06,3.794737153839378e-07,0.008469793573021888
priorregion2_spot_38,3.4130390644073483,7.921686702161425e-08,2.7594466359914805e-06,5.369076234273962e-06,7.748439315946598e-06,9.410042184754275e-06,5.086200189907686e-06,6.0335231410135744e-06,4.272641422176094e-06,1.1791880115197274e-05,1.543806362747091e-07,3.8758191521992554e-06,0.8187719017267228,0.5992031663656234,1.9842505935230292e-05,0.18922966346144676,2.0579321926561537e-07,8.966071800387e-06
priorregion2_spot_39,2.85896520614624,8.074565904792053e-09,3.792301246363649e-08,8.4687130552652e-08,1.89491031221678e-07,5.92857409387193e-08,9.828909703912817e-08,1.0044890537130869e-07,4.246566405186059e-08,6.871389004459161e-08,6.224758841710809e-09,7.877272842904404e-08,7.2989213961705e-08,4.596846210347395e-08,4.318875781450516e-08,7.155385794987978e-08,9.382327403884004e-09,2.6039577161185434e-08
priorregion2_spot_40,4.170587968826294,2.2818973803850896e-07,0.0050168380374088885,0.00019629868475021795,7.972386129040387e-06,4.685658132075333e-06,8.582473537899206e-06,5.733631701332343e-06,3.5773118042925487e-06,6.846752285127878e-06,8.661840276147358e-08,6.450669093283069e-06,0.18912991657853126,4.197441808173608e-06,1.320858791586943e-06,5.371320094127441e-06,1.2367563556381357e-06,0.05048951003700495
priorregion2_spot_41,4.163968968391418,1.0531458283224993e-08,4.6352591454024155e-08,6.475167744213194e-08,8.121834405017127e-08,1.1926484120294847e-07,1.3322143530558608e-07,4.611672927978817e-08,9.195053962685053e-08,4.428055309091406e-08,1.6782230272127666e-08,6.087971335944076e-08,3.3006225841347715e-08,1.4791194260510566e-07,4.265968573946566e-08,3.224889209008097e-08,7.596908613294317e-09,6.252562201325418e-08
priorregion2_spot_42,2.9156800866127015,1.1782467161935984e-07,0.008553613629192113,3.084361433138838e-05,9.957543261407409e-06,0.0008269595244200901,8.002209542610217e-05,4.760123956657481e-05,1.3734042613577913e-05,7.23985409422312e-05,8.851610289184464e-08,3.503932275634725e-05,0.3169481366872787,7.621308100169699e-06,0.0002741056348895654,5.137728148838505e-05,1.4559918142253992e-07,1.5883097603364152e-05
priorregion2_spot_43,2.8893267154693603,1.7922940465098236e-08,3.2298225249860485e-07,3.3222384416831123e-07,6.43180726456194e-07,2.9381696293739883e-07,2.3595869933501492e-07,3.2271558154661766e-07,1.0626764712640126e-07,1.9060680926941135e-07,1.4855450247708291e-08,1.835005804196044e-07,0.3642488315701485,2.2489528817004611e-07,2.7030177278675184e-07,1.4209053560421126e-07,0.00010718835947045592,2.950074673435666e-07
priorregion2_spot_44,2.4129787564277647,1.0999945807554924e-07,0.04444336052983999,0.39311510920524595,0.20996415466070173,1.680241239228053e-05,4.226716901030159e-05,0.1539738394320011,5.6290319662366525e-06,5.2868764214508715e-06,5.744455346956557e-08,2.4404820578638464e-05,6.044661660098427e-07,4.513517023951864e-06,4.082945542904781e-05,4.475264336178953e-06,1.5762445428890718e-07,9.70283917922643e-06
priorregion2_spot_45,3.8191113352775576,8.162203890549335e-08,1.628630604955106e-06,1.0017686577157293e-06,1.2550684857615125e-06,1.3517875913748867e-06,9.058086078539418e-07,6.281851881340118e-07,4.919421684235204e-07,1.0642777908742572e-06,2.6081597948035554e-08,1.1843658342058917e-06,0.47956528216600414,0.31674941927194594,9.999721726217103e-07,1.2736137648516888e-06,5.618089460313059e-08,6.392503564711661e-07
priorregion2_spot_46,3.5668635964393616,1.0492580351240122e-07,9.794443167265854e-06,0.1375708758831024,1.532526348455576e-05,3.16039038807503e-05,3.156335551466327e-05,1.409096685165423e-05,1.6636235977784962e-05,2.0074855115126408e-06,8.184336053318475e-08,0.00038434667658293625,0.9145497530698776,0.0038318889332003892,2.941506782008219e-05,2.458056260365993e-05,2.189897934101737e-07,0.00047619776596548037
priorregion2_spot_47,2.1812065958976743,2.532947874556157e-07,2.6012983835244085e-05,0.3928221806883812,2.3927477923280097e-05,0.00010605697025312112,4.9604466585151396e-05,8.396074645133923e-06,9.858716430244385e-06,9.166916470348953e-06,4.132363446984755e-08,6.758457334399281e-06,0.5526083588600159,9.883966185952886e-06,1.8286092881680816e-06,4.859023238168447e-06,1.7928749116435938e-06,1.6533461007384178e-06
priorregion2_spot_48,3.3794809937477113,1.6571089789252378e-08,4.016604947310043e-07,6.172037586793523e-07,5.895310010828326e-07,5.635551275418038e-07,6.216080009835424e-07,2.6639723671451065e-07,3.381259276125093e-07,1.5307507084116878e-07,9.630292430173883e-09,1.687918469883698e-07,0.40507222265005116,8.012596111939275e-07,7.724583994672685e-08,1.0321164936044626e-07,4.7255796431500134e-08,2.643695790993661e-06
priorregion2_spot_49,2.579035556316376,3.377449538675137e-05,4.386379205243429e-05,0.00012866110482718797,2.777197805698961e-05,2.7130871058034248e-05,5.450070329970913e-05,2.1409128839877665e-05,7.890356891948614e-06,2.020931833612849e-05,1.1559683557038627e-07,0.00400980245321989,0.12232162058353424,0.5055909812450409,1.8402250043436654e-05,3.072574845646159e-05,2.4504906690481223e-07,0.04286481104791164
priorregion2_spot_50,2.7619107365608215,1.8772590095750278e-07,5.1671326946234335e-05,0.00016260562115348874,5.2545586004271176e-05,5.125353345647454e-05,8.508636492479128e-05,7.802316613378935e-05,1.3362157687879517e-05,6.185874863149366e-05,1.6417270458646275e-07,0.0001948657496541273,0.16926417797803878,0.4495095923542976,3.1521046730631495e-05,0.016208468563854692,5.933742642127983e-07,0.12292231768369674
priorregion2_spot_51,3.736346030235291,1.2347515436772484e-07,4.13532532093086e-06,5.015429746890732e-06,3.7189976637819202e-06,9.117551417148205e-06,0.019625660125166176,8.514812088833424e-06,4.514108263720118e-06,7.96718545643671e-06,1.2130840936208643e-07,0.0005066587706096471,0.18759010210633278,2.393891463725595e-06,5.174261286811088e-06,2.0585526726790705e-06,7.68703077369537e-07,8.704035144546653e-06
priorregion2_spot_52,3.7763733983039858,1.4557731105924178e-06,2.6330753755132718e-08,2.3156570794213854e-08,8.994358999814266e-08,7.856468080547075e-08,4.937287076955954e-08,4.0726485472930565e-08,2.7264184687680885e-08,3.1077244422306195e-08,1.3099742002253834e-08,4.306029008915857e-08,6.474502818321072e-08,3.866483080372518e-08,1.2375696778477165e-08,2.2446005232268365e-08,1.4222682187536862e-08,3.663909762252615e-08
priorregion2_spot_53,1.6113517999649047,2.0663467825698945e-08,4.541491762211081e-06,5.053911672803224e-06,3.6798142332372672e-06,5.633487830891681e-06,1.889541874788847e-06,2.486024243353313e-06,7.785493721712557e-07,1.1145325629513536e-06,1.4428557015833121e-08,1.3566669792908216e-06,0.5184046566486359,0.27342335134744644,6.301427879407129e-06,8.270735361293192e-06,4.75055777826583e-08,1.1488119923797056e-06
priorregion2_spot_54,2.264300048351288,1.9313095656059433e-08,1.5326061486575782e-07,7.800552417336349e-08,3.075673888019992e-07,8.966045577096794e-08,1.5896375131774222e-07,1.8716224943204908e-07,9.779236869178476e-08,5.3745785422165686e-08,1.0751628209959562e-08,8.60281105019567e-08,0.0030577815719880167,1.2437654177688274e-07,3.047967283009711e-08,5.220402066186125e-08,4.1437891118434326e-09,1.0421173861629998e-07
priorregion2_spot_55,3.2865475893020633,2.406914788366521e-07,0.00014055523060960696,2.6022837482742036e-05,5.7707810810825325e-06,0.0008823919139103965,0.00010841331495612393,3.0078724466875432e-05,0.00011634911206783726,6.016792190166597e-06,7.970899140730126e-08,5.290157023409847e-05,0.14483484625816345,0.0013128961436450481,3.9650696407989015e-06,1.97862095774326e-05,2.0529695490267841e-07,3.0178081033227503e-05
priorregion2_spot_56,5.696836924552918,2.2547789502169736e-08,5.418747520025136e-07,5.426867289770599e-07,3.7710980933525206e-07,1.4997877258338123e-06,3.137898801242045e-07,4.563832689541414e-07,3.3441548623613927e-07,1.3434286785241054e-07,4.210500819112895e-08,3.7682799103322395e-07,2.5687746614266875e-07,1.888092917567974e-07,1.4915385548874843e-07,1.8921959465956206e-07,1.3436725776472259e-08,2.192671175293981e-07
priorregion2_spot_57,2.2533894419670104,3.193376993948505e-08,8.207169116758451e-07,1.5761517431656102e-06,2.884909008571413e-06,2.252764909371763e-06,2.0106332613067933e-06,8.537470222336197e-07,1.7212812394973298e-06,8.565980152752673e-07,5.1974245529606836e-08,1.472296264637407e-06,3.436814324686566e-07,0.24812903702259062,1.0494562445728661e-06,0.0311239973641932,1.4591813091158204e-08,1.4016935779181949e-06
priorregion2_spot_58,5.8571368694305415,1.3883575604722865e-07,1.6108757699839773e-05,2.5753158024599546e-05,2.0813917035411582e-05,1.5324151399909168e-05,6.528507333314338e-06,1.8504726904211568e-05,1.153078201241442e-05,2.4733597092563284e-05,1.7441306852106208e-07,3.7325710218283346e-05,3.357129673986492e-06,1.202455461025238,9.977114204957617e-05,0.0002619246850372292,1.1977350524716713e-07,5.169102792024206e-06
priorregion2_spot_59,5.717300391197205,3.5485429350501364e-08,2.9231818814423606e-07,3.998485439637989e-07,6.507397472432786e-07,4.6973598131216934e-07,2.405703774854829e-07,3.7630289000389895e-07,1.798447151202254e-07,1.069381528395752e-06,2.7194536578178943e-08,1.5259652315080529e-07,1.6759460947923799e-06,1.1581931585169515e-05,2.178297187072076e-07,4.640786144705089e-07,2.8248549632792218e-08,1.9871857190878475e-07
priorregion2_spot_60,3.5953933238983153,1.2749449718185703e-08,5.510092044858084e-08,3.270189772308641e-08,2.4652565677740773e-08,3.764217275659121e-08,5.0575180310374894e-08,3.1928415999971095e-08,2.2804493582384566e-08,1.962367148777844e-08,1.0662730032251488e-08,6.646167811652505e-08,3.586353223283823e-08,7.577959912907776e-08,1.4107835166754511e-08,1.7231188209620998e-08,6.2628673358489095e-09,1.0306633946299827e-08
priorregion2_spot_61,2.7750238060951236,1.387784420714411e-08,2.7374385638267993e-07,4.3699219531845307e-07,3.3556789134081557e-07,2.9000952395108476e-07,1.3747881411063645e-07,1.4056838466558473e-07,1.5449700256908728e-07,4.663436143914624e-07,1.2883036282218542e-08,3.9028753491265893e-07,0.6741235047578812,8.43841149844593e-08,1.1467447222912599e-07,1.4420514915514107e-07,2.588368914757666e-08,1.7317364466862273e-07
priorregion2_spot_62,2.912117099761963,7.425933046256717e-09,3.276888396186451e-08,4.068171470805737e-08,4.976577390181092e-08,2.366716103097133e-08,6.407196444513376e-08,5.092796140360179e-08,4.376887652313144e-08,1.675407323986633e-08,9.460691607898755e-09,5.4175864860894765e-08,1.5313675927330906e-08,2.1733025334924604e-08,2.7719581652263513e-08,1.2841126961760098e-08,7.1313574157017005e-09,1.930969615315803e-08
priorregion2_spot_63,2.9655336022377017,3.2527688453853897e-08,1.094958298608617e-06,1.4958444694457286e-06,1.8704769445321291e-06,1.6737282237500038e-06,1.1581957551243249e-06,7.035788684106592e-07,4.62736082340598e-07,9.621015692573565e-07,2.3025628248518614e-08,1.2413807780831122e-06,0.571441775560379,0.4357902303338051,3.577901168227982e-07,1.1685228912483581e-06,7.773058818827395e-08,3.9988778581800944e-07
priorregion2_spot_64,3.4528379440307617,2.031413792735748e-07,3.0085417711234187e-05,1.6544414756936023e-05,8.026841060200243e-05,7.926199505163823e-05,4.938423626299482e-05,4.869658660027198e-05,0.0011642416822724045,1.2141700199208572e-05,1.2370241719850128e-07,2.653637338880799e-05,6.279544686549343e-05,0.36637676507234573,0.02336570555344224,0.11147874295711517,1.0913889866515093e-06,8.817809030006175e-05
priorregion2_spot_65,3.6997310161590575,1.3217473693316606e-08,1.0984865781438203e-07,9.10534019737952e-08,7.487548110418631e-08,3.712600999961069e-07,3.0434920006428e-07,9.229508357577744e-08,4.594121829626375e-08,5.952183190771621e-08,4.814899856597777e-08,9.027899814384455e-08,1.0379807022786736e-07,1.821666636203645e-07,3.37927495763779e-08,1.3192507637427302e-07,1.75684946590593e-08,3.172618612268252e-08
priorregion2_spot_66,2.915218925476074,3.721304508985668e-08,2.2642731551059115e-06,3.064743998493214e-06,1.313558914262103e-06,4.2374624854346624e-06,3.0709486395608117e-06,1.64655047569795e-06,9.072908454754724e-07,2.7283281951895335e-06,2.3042050401045343e-08,4.848387584388548e-06,9.823799302921543e-08,0.9831858366727829,5.869961341886665e-07,1.5602468465658604e-06,2.331523640819455e-08,2.196197115722498e-07
priorregion2_spot_67,3.6061805963516234,6.081374204214285e-09,4.712098249370911e-08,5.265067297699488e-08,1.4895997395569794e-07,1.313743560160674e-07,6.968010382024659e-08,1.1902233723048994e-07,6.136243477783409e-08,3.645929460560638e-08,8.429079123573047e-09,9.553410400542363e-08,4.26319084922966e-08,9.030923742159302e-08,4.3992684695126635e-08,8.865342415731448e-08,4.813443221785008e-09,5.053896128259794e-08
priorregion2_spot_68,3.7706218957901,7.1132613577162835e-09,3.368748444643189e-08,3.535852979297261e-08,2.0420263879827874e-08,1.8906884857727848e-08,1.656007473371801e-08,3.1154912605302346e-08,1.511966365441708e-08,4.2136158029393306e-08,1.2763762047285354e-08,1.9744126245058174e-08,3.663278818066828e-08,3.1461787308728616e-08,1.0965361285641961e-08,1.8167419391090793e-08,1.4763956279750804e-08,2.769085103437874e-08
priorregion2_spot_69,3.028101778030395,3.661321628101178e-08,5.534346371405263e-07,8.759790432577575e-07,2.327717879779812e-06,2.861995551484142e-06,1.258514123492205e-06,1.2248493135302851e-06,1.2212590320359596e-06,9.988335875732446e-07,2.4895975236916e-08,9.538225981486904e-07,1.0196450119792643e-07,0.42256971448659897,6.039669187885011e-07,1.2980371366211332e-06,1.985827839945387e-08,2.4083943159780576e-07
priorregion2_spot_70,2.635671377182007,2.861371894979925e-08,1.3015246764780385e-07,6.381332724458844e-08,4.841618395090564e-08,7.105680737140574e-08,1.603188032106573e-07,7.781470827694649e-08,2.944788919378994e-08,6.165303112481979e-08,2.176979796431056e-08,5.858002865011258e-08,0.44151287376880644,5.218715521948525e-08,8.271748868082795e-08,3.8855933937043124e-08,1.9544076845789963e-08,3.689660879047096e-08
priorregion2_spot_71,1.729937571287155,5.6680673843345636e-08,4.80890628296038e-06,8.620682365290122e-06,1.770817707438255e-05,4.872382014582399e-05,2.670599460543599e-05,6.303432419372257e-05,1.0185636438109215e-05,6.7850102595912174e-06,3.5746702842232024e-08,2.522829990994069e-05,9.738644657772966e-05,0.2561796441674232,0.009701737901195884,6.887197969263071e-06,2.918352674896596e-06,2.253757311336813e-05
priorregion2_spot_72,5.554605627059937,1.3643476481917105e-08,1.2694579361038906e-07,3.0974299534136664e-07,9.161337928276226e-08,1.462111420380552e-07,1.0580799241211026e-07,1.3828816847194505e-07,9.915423753170671e-08,3.475482586168255e-08,9.575143300466494e-09,4.722174082871789e-08,1.6157377729086873e-07,1.022367580816308e-07,7.909987296272903e-08,1.394118555708701e-07,1.849175985668694e-08,3.897973481770123e-08
priorregion2_spot_73,4.87054717540741,1.49230318413629e-07,2.8531176667456748e-05,0.5916738510131836,2.0038674301758873e-05,4.186148762528319e-05,3.193181146343704e-05,2.0406464591360416e-05,4.827184989153466e-06,0.00029453859169734645,1.5948771974194643e-07,2.5242025185434616e-05,9.024971859616926e-07,7.649608414794784e-05,0.0001008855295367539,1.3754327346759964e-05,1.6024117570623276e-07,1.5619530586263867e-05
priorregion2_spot_74,2.8577146887779232,8.4707958869501e-09,3.4844009988432846e-08,1.11776618894055e-07,5.6157325367678386e-08,7.667739367889226e-08,4.207320110083402e-08,3.189038366713248e-08,2.845693520825421e-08,2.1035245101330702e-08,1.1304274227796895e-08,3.4159377726439284e-08,0.8242488592863083,4.5602891241003376e-08,3.720561334574768e-08,3.20376056350824e-08,9.157624436539892e-09,3.483380979218964e-08
priorregion2_spot_75,5.740705180168152,2.3715393098200367e-07,2.3148703789388492e-07,4.865353616878565e-07,2.0568102883089522e-07,3.8539081828048436e-07,3.675333019259597e-07,2.08106370536143e-07,1.1272769420145324e-07,1.3107387673017003e-07,2.6692029209129944e-08,3.4731099418650047e-07,4.288356279857908e-07,2.598131700892736e-07,6.619649781214321e-07,1.77073934537475e-07,1.4878425202979884e-08,1.0725469685723965e-07
priorregion2_spot_76,3.097732961177826,5.233250721659034e-09,6.157294727415775e-08,1.1172255334201963e-07,5.008002741391238e-08,5.536061475908127e-08,4.265322850471876e-08,8.902854844450302e-08,1.969271590240851e-08,2.430230203742667e-08,2.356632011757398e-09,9.648831067465835e-08,2.9413676916334454e-08,8.627334153743505e-08,2.7270974012338912e-08,3.773589494215912e-08,6.128749285849722e-09,3.279785296683713e-08
priorregion2_spot_77,4.189298701286316,3.617853199244791e-08,3.4601506193610016e-08,4.900420869091704e-08,2.7681006464774784e-08,4.221491973765979e-08,5.0714352539671385e-08,4.40290882863792e-08,1.3068884243239154e-06,2.5103755074695758e-08,3.289052874499987e-09,1.1187624657793548e-07,1.3366503935685613e-06,7.768943426356145e-08,3.675650539491926e-08,3.7524671370192664e-08,0.0002375130890868604,3.170704250265999e-08
priorregion2_spot_78,3.8908103823661806,1.776950250587106e-06,5.532109923933603e-07,4.146054806142274e-07,2.849914920943775e-07,1.3192686765250985e-06,6.506942099804291e-07,1.2584403407345236e-06,3.908443559907937e-07,1.7244925700765635e-07,5.052431379937162e-08,2.0606148964930074e-07,0.5983615279197693,9.686723473123494e-07,6.082822011421743e-07,2.1336462623366973e-07,1.1783175288826443e-07,1.5957461130255981e-07
priorregion2_spot_79,4.863059234619141,1.507931286504061e-08,1.2932894364325877e-07,3.0628026479462285e-07,5.153428503490432e-07,1.6154050186401037e-07,7.033012785484516e-08,5.6117718827408686e-08,5.075861082559641e-08,5.2374258885379286e-08,2.205347264805369e-08,1.9096034833410161e-07,1.4958540020870715e-06,7.691024599409958e-08,4.807345153068355e-08,3.9290010711567914e-08,1.8951722893234547e-07,7.199426264037356e-08
priorregion2_spot_80,4.97293221950531,2.4463285086540053e-08,2.5744338216782126e-07,1.6020238490455086e-06,5.201893287676285e-07,5.347785219100843e-07,1.2895329319917438e-07,3.847565551495791e-07,1.8027783781349173e-07,2.076050115817907e-07,5.769387314558117e-08,4.6608937083192363e-07,2.288396025562634e-07,1.9716730079721858e-07,1.3488058598909446e-07,2.3228459795632263e-07,4.944725979783017e-08,3.643655929863599e-07
priorregion2_spot_81,4.429201340675354,1.3035857948651143e-08,6.530405265436911e-08,9.079167462289207e-08,1.3256511834924823e-07,2.915900694233642e-07,5.456446778850932e-08,3.9266902120971284e-07,4.158388584585282e-08,1.17746835215371e-07,2.0862481520111942e-08,2.2740010408028866e-07,8.457375670900548e-08,2.604158581220872e-07,5.07763252244331e-07,4.2430879148014357e-07,9.385840682440973e-09,3.4250614504571787e-07
priorregion2_spot_82,3.3559181213378904,2.3325283837749565e-08,3.827993737104407e-06,3.1493690130446344e-06,3.26277363456029e-06,3.006859458309919e-06,3.1596421422364077e-06,2.5361906978105254e-06,1.2834471931455485e-06,1.666916823523934e-05,1.7318667211441153e-08,3.092601673415629e-06,3.067678676416108e-07,0.7418062269687653,7.602865616718191e-06,4.478439632293885e-06,4.158506143880914e-08,2.7366422386876365e-06
priorregion2_spot_83,4.702445554733276,1.9197104261792225e-08,9.064484807197459e-08,4.367653460235488e-07,2.750751391999984e-07,1.280409541948302e-07,4.7586712952352174e-07,5.4398338100725145e-08,4.28365060756164e-08,6.560002958622136e-08,1.877076023504287e-08,4.3880856850364583e-07,6.761328421589498e-08,2.3349715050358102e-07,5.927820829754182e-08,1.405858057523801e-07,8.496487243974116e-05,1.3155199027892197e-07
priorregion2_spot_84,1.6602285027503967,1.0961865200442844e-06,2.085552353037201e-06,3.0289292681118242e-06,3.0588501431338953e-06,1.4893892227973995e-06,1.8202483829554694e-06,2.879542171285721e-06,3.265796112827957e-06,4.4474627429735855e-06,3.497010485631336e-08,3.867963005177444e-06,0.5987382352352143,0.2793891966342926,1.2878265920335254e-06,1.509250796516426e-06,9.658820907532118e-08,1.9446405303824577e-06
priorregion2_spot_85,3.045323145389557,1.8833449466626462e-08,9.263807818626902e-08,1.7292188800865917e-07,1.3094305799654652e-07,1.469546987209469e-07,8.568220231097713e-08,5.478297193661775e-08,2.0771378572703727e-08,6.659682050269568e-08,1.2817273198351132e-08,6.485250771959273e-08,0.00012644838498090393,5.278574679579151e-08,1.7840068480268201e-07,1.9875696022353396e-08,5.683211190543602e-09,3.388026889297179e-05
priorregion2_spot_86,2.2638707756996155,1.2307761920737906e-07,3.817336746578804e-05,0.0002651605012943037,3.430424821999623e-05,1.4189986040946679e-05,6.556972803082318e-05,0.00013910209017922173,1.169773440778954e-05,5.248495995147096e-06,7.956218865956545e-08,2.5893870497384344e-05,0.2791615903377533,3.13865182306472e-06,4.669291729442193e-06,6.982854415582551e-06,1.7677387447179172e-07,0.044651738926768304
priorregion2_spot_87,3.4785769820213317,4.352155187348217e-08,2.02653181986534e-06,2.244244853955024e-06,2.1927106104158156e-06,2.7798851533589184e-06,1.3902609623528408e-06,2.105195778767666e-06,1.0566488128915807e-06,2.5433958967369115e-06,1.0879432537080903e-07,2.436100191971491e-06,1.11509309590474e-05,0.2968032032251358,2.202241682880413e-06,2.7938609832744993e-06,1.9432858789514287e-05,8.910688904961717e-07
priorregion2_spot_88,4.773532271385193,1.6723500539939095e-08,5.9065628121857126e-08,5.604923138946561e-08,6.201370013059204e-08,6.903675604519322e-08,6.853163441178367e-08,4.7865132835056564e-08,1.0271594170774279e-07,6.664574030423864e-08,1.6045942796694135e-08,4.294702247165105e-08,3.1447362545122817e-07,4.47226254607358e-07,6.452880718654797e-08,0.00235608471557498,8.988896638584266e-07,1.4865216826365213e-07
priorregion2_spot_89,3.649244785308838,8.390500605415242e-09,6.667386884373628e-07,5.150503739059786e-07,4.039029704472341e-07,3.0730087132724296e-07,6.30753879704571e-07,5.130986551193928e-07,1.4764333002403874e-06,1.150011893713554e-07,1.0335389521998195e-08,4.881167285475386e-07,3.5605865605248256e-06,5.362731570812685e-07,9.900614266200591e-08,1.5928711647461568e-07,1.6011040271379787e-08,2.180287815178872e-07
priorregion2_spot_90,2.144236934185028,4.7522792101517555e-08,5.5120118986451415e-06,3.955915167352942e-06,6.391385500137404e-06,5.996736285851512e-06,4.664516586672108e-06,2.2741856582797483e-06,1.0408681248463837e-06,4.4338333964333304e-06,2.816670443550606e-08,6.744182769580221e-06,0.49278227239847183,0.7092781931161881,1.927821540448349e-06,0.0014125397894531489,1.973943305699777e-07,1.2441255989870115e-06
priorregion2_spot_91,0.34957325309514997,9.180539617403837e-09,9.28996719267161e-06,2.3676162982155802e-05,1.4270876772570772e-05,2.5618225208745578e-05,1.7583014050615022e-05,1.893700464279391e-05,1.207662148772215e-05,4.570967157633277e-05,2.375583623148714e-08,0.0021043045446276667,0.08040558323264121,0.18833905458450317,1.5954519369643095e-06,2.029055640377919e-05,2.77004577498019e-08,0.02260871808975935
priorregion2_spot_92,5.143491625785828,1.271484788567534e-08,2.038153859018621e-07,1.1814295532985854e-07,1.9589460009683535e-07,2.440810646930913e-07,1.2638959816513308e-07,1.5634498637950855e-07,7.374809953830664e-08,8.353644993519538e-08,1.6293043358928117e-08,7.89058784533836e-08,2.6196626947694316e-07,3.535062916171228e-07,4.9573789162593586e-08,0.0001372121500025969,1.8329089357393972e-08,2.6622752375260462e-05
priorregion2_spot_93,3.1120378494262693,6.098472327131787e-09,5.149820395899951e-07,6.374407519160741e-07,2.1731543569103452e-07,9.110873300244295e-08,4.6796731965059737e-07,2.5018767075835057e-07,2.825837242426133e-07,7.187005799380587e-08,6.433755728174618e-09,2.8855677669525903e-07,8.514223388544906e-08,2.3755489593213498e-07,4.032483058580283e-08,7.233529295547215e-08,4.9926573097991426e-09,6.719233063279262e-08
priorregion2_spot_94,3.1138301849365235,0.00011942036690015811,1.1082557557529072e-05,1.035023751683184e-05,9.172988256977987e-06,1.7148832557722927e-05,1.886460067908047e-05,1.0483761570867502e-05,5.119259844832414e-06,4.3662491771101485e-05,8.247894491830721e-08,1.1705220003932483e-05,0.6116778790950775,0.7508131682872773,4.230134163663024e-06,7.158848347899039e-06,1.8310189062731296e-07,3.0909180054550235e-06
priorregion2_spot_95,3.284712541103363,1.021507074483452e-06,0.0005001869227271527,0.691876745223999,0.0012074482452590018,0.00013631568290293217,0.00013902296341257168,0.24635086879134177,8.202661956602243e-05,0.000200954719184665,7.186289167293581e-07,0.029283179435878992,6.36533263786987e-06,0.3010402604937553,0.000995260913623497,0.27492651194334033,1.6856951515364926e-05,0.02646636851131916
priorregion2_spot_96,3.6921650171279907,9.95338311327032e-08,2.9006861979041787e-07,5.465699160822624e-07,1.417262751601811e-07,9.593959795495267e-08,3.031083380733435e-07,1.3443360913356628e-07,4.8503587635195803e-08,6.846192590614919e-08,8.027957543177424e-09,9.325972030183038e-08,1.068815624449826e-07,8.594454214971849e-08,7.691006267407375e-08,2.7942728841878762e-08,1.2649091152283632e-08,5.765152710779376e-08
priorregion2_spot_97,3.6800366520881655,3.4832251394334436e-08,4.771082124932492e-08,8.441950996029846e-08,6.097765776758026e-08,3.239380763631061e-08,6.193621615580014e-08,2.7519956002919342e-08,5.615850824369773e-08,2.0334498351815004e-08,2.1127435623213846e-08,5.372667413183763e-08,5.106570526436371e-08,3.274928808139066e-08,2.8558989839666538e-08,3.131288135449495e-08,1.2355705747424396e-08,2.623988004657463e-08
