,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_122,1.602636975803762e-05,5.4219801448596184e-08,3.5171797208022326e-05,0.09723559916019439,0.04312672317028046,2.750858266153955e-05,1.7567173108545832e-05,4.534414292720612e-05,1.6750204576965188e-05,0.5453341752290726,3.155197525472886e-08,3.4339500052738005e-05,4.8929162176136746e-06,2.5062486474780596e-05,0.43464446514844896,2.6182219517068007e-05,1.2469230359357653e-08,0.011769044306129219
priorregion1_spot_123,0.001250461529707536,5.905302415953884e-08,4.134823957429035e-05,0.12337820753455161,0.004245079634711146,0.00031423433392774314,2.367598735872889e-05,2.6611325120029507e-05,9.490066622674932e-05,0.1127467218786478,3.932231713577039e-08,1.7166964880743762e-05,1.248413433074802e-07,0.01157936668023467,1.0222610831260681,1.0033170656242874e-05,4.428263498112983e-08,7.180038414844603e-06
priorregion1_spot_124,2.250511317924975e-06,6.117821484963316e-08,8.212082366299001e-06,0.7623269766569138,1.633018955544685e-05,1.1616750816756393e-05,3.6051304164175235e-06,1.839023852880928e-05,1.0789530051624752e-06,0.1704573467373848,1.1106123665172164e-08,3.584962666991487e-06,7.088490754370015e-08,2.0224719446559905e-05,0.7019642621278763,7.805181348885526e-06,1.3263471920765824e-08,0.00022044082579668613
priorregion1_spot_125,1.4224461111211898e-07,6.994829320206008e-08,0.00015997534865164198,1.0818888366222383,3.721921384567395e-05,2.4907231909310214e-05,1.2945517801199457e-05,4.4414625517674724e-05,6.134137379376625e-06,0.2735208049416542,2.7231083521428447e-08,1.3301726494319156e-05,3.319682750912989e-08,2.5067601995942826e-06,5.158785552339396e-06,2.0686778839262844e-06,4.604055670043294e-09,1.1838498039651313e-06
priorregion1_spot_126,2.103741621795052e-06,6.205833180672471e-08,1.071382735062798e-05,0.6930990964174271,3.6619864658860024e-05,1.0275559861838702e-05,7.543494234596437e-06,7.281840385076066e-06,3.8073924770287706e-06,3.20279464176565e-06,8.393363515324382e-09,3.0517456343659434e-05,3.1707679539749737e-07,1.1016595044566203e-05,0.16990839093923568,2.0208753767292365e-06,3.382189550649173e-08,3.1585835131409115e-06
priorregion1_spot_127,4.56119629177465e-07,6.348795693611464e-08,0.00029774692084174605,1.160551404953003,0.00015316116623580457,4.760821084346389e-05,8.640695068606875e-06,8.608324678789358e-05,1.7721308904583565e-05,0.3988029286265373,6.317582332826533e-08,1.0120485785591882e-05,8.238960376161232e-08,7.004873623372987e-05,5.109476160214399e-06,0.0231016717851162,3.0862211808369016e-08,3.7241886161609727e-06
priorregion1_spot_128,2.0213944083025128e-07,2.8901378090750997e-08,1.2299352829359122e-05,0.32981261163949965,9.077154027181678e-06,5.898870222154074e-06,3.3479718581475025e-06,1.2767742919095327e-05,1.6821678570977384e-06,0.8137468725442887,8.216674096672706e-09,5.047120293966146e-06,1.5544474507578345e-08,0.002055278210900724,1.6849802193519283e-06,1.8952716857256747e-06,1.2261786697109756e-08,5.209285944829389e-07
priorregion1_spot_129,1.6782520333435968e-06,1.3036110146913416e-07,0.00014697513906867244,0.14450150802731515,0.005768249370157718,0.0019414238166064024,6.189944724610541e-05,6.091656687203795e-05,1.1965649946432679e-05,0.5172151237726211,4.198529524046536e-07,2.7183007750863906e-05,1.3754410517208272e-07,1.0673565611796222e-05,0.20772444382309915,4.576975834424957e-06,2.2624146112093513e-08,5.451185484162125e-06
priorregion1_spot_130,7.715549685372027e-07,4.559823736371982e-08,3.338159167469712e-05,0.017685304582118987,0.0001295268848480191,0.0003898817943991162,6.601529603358358e-05,0.00012131179209973197,5.041040026299015e-06,0.23026213347911834,1.4089337474487706e-08,3.5723193946068935e-06,6.548915010284873e-08,2.3133631111704746e-05,0.7549720495939255,0.0005413553270045669,1.642042013472178e-08,7.119703241187381e-06
priorregion1_spot_131,3.016321642235198e-07,1.0015734979162972e-07,0.10553951412439345,0.34041898250579833,9.090690000448377e-05,1.717744889901951e-05,1.7058082266885322e-05,3.7334608896344436e-05,6.892246847201022e-06,0.1218121826648712,6.839330417562907e-08,5.687407174264081e-05,6.340178053676483e-08,4.131692958253552e-06,0.1751939706504345,2.0932153802277752e-06,2.1753763412846183e-08,2.8012704751745333e-05
priorregion1_spot_132,1.2563962243916648e-07,2.4759930106199593e-09,7.163465426174299e-07,1.376979292899705e-06,3.7433461699265544e-07,4.939914646229226e-07,2.237363453616581e-07,3.6455050747008497e-07,3.4455000985644807e-07,0.8932934105396271,2.8350551795064407e-09,1.714162912946904e-07,6.565394694568738e-09,2.352711680941866e-06,3.966622415418897e-07,3.613115140410628e-07,1.7376790673040432e-08,2.0917928154062792e-07
priorregion1_spot_133,6.680490201915747e-07,2.3205169696893792e-08,7.55712408135878e-06,0.19428000748157503,1.1483640446385834e-05,7.866998384997715e-06,2.726363015881361e-06,5.4556507393499485e-06,1.2747194432449763e-06,0.08963161930441857,6.126565454955823e-09,7.454409524143556e-06,3.255537114910112e-06,0.0003436432001763023,0.6261332333087921,5.327023654899677e-06,1.6597576149024463e-07,1.1668799561448394e-05
priorregion1_spot_134,1.2814885792522546e-06,4.391378212176278e-08,7.381186806014739e-05,0.12733287438750268,6.552257800649386e-05,0.00013413882625172845,0.0037319229333661495,4.085225718881703e-05,1.0401975850982126e-05,0.3628030851483345,6.596256199031813e-08,2.4443895745207557e-05,6.819648831424274e-07,2.3729151962470496e-05,0.22959681153297423,3.7882084825469064e-06,2.3165177864825638e-08,7.543892775174754e-06
priorregion1_spot_135,5.947679426299147e-07,3.028901893742386e-08,1.7191610004374526e-05,0.20851294919848443,9.88470669653907e-06,4.967187942384044e-05,3.6268984445086973e-06,6.870385368529241e-06,1.9385503378543946e-06,0.47827205806970596,1.4196937101473852e-07,3.613938793023408e-06,4.5551969947155157e-07,1.0415611495773191e-05,0.41883003413677217,7.533180041718879e-06,2.7756544973556176e-08,0.22445227801799772
priorregion1_spot_136,0.00017997405302594416,1.0988616395479768e-06,7.632661117895623e-06,5.780274887001724e-06,9.077484719455242e-06,1.2443820696717014e-05,4.355503074293665e-06,7.227494825201575e-06,5.161544345355651e-06,0.33828880935907363,6.578943168022988e-09,1.4089639421399627e-06,6.441121769285019e-08,5.187303031561896e-06,0.9734949558973313,3.142758464491635e-06,8.684107566381272e-09,5.738637332797225e-06
priorregion1_spot_137,0.000175202055106638,2.1254454622976486e-07,0.0008176438132068142,0.4225530236959458,0.007683446118608117,0.00010861485316127073,1.3679735729965616e-05,4.677534307120368e-05,2.00299823518435e-05,0.18744037970900537,3.762802123219444e-08,1.7890150411403743e-05,2.064609539331741e-07,0.02025249507278204,0.38453746140003203,9.265048493034556e-06,3.499200698087179e-08,1.1460760697445949e-05
priorregion1_spot_138,3.443152422732965e-07,2.1426061191931468e-08,1.9938908371841536e-05,0.0662246659398079,0.00015305314082070254,2.7722528830054217e-05,7.321277212213319e-06,0.0003195978017174639,4.47291718046472e-06,0.01952825179323554,4.841635159458235e-09,2.3220429397952106e-06,7.191671613782091e-08,1.5704969155194703e-05,0.199333693087101,1.3889598949390346e-05,8.272347695736926e-09,5.95455858274363e-06
priorregion1_spot_139,5.899588899183073e-07,1.0154341403278979e-07,0.0012568026955705135,0.3921759784221649,0.0001928792698890902,0.0007027415616903454,1.5872001404204637e-05,0.00010104739776579663,1.617701955183293e-05,0.37873518317937854,4.29307073446239e-08,0.0015684709360357374,1.235673096289247e-07,9.772162047738675e-05,0.27200285196304325,7.913988360996883e-06,2.8640738758412003e-08,1.7575558831595118e-05
priorregion1_spot_140,3.6770378528672156e-07,1.1650877951296935e-07,1.250917953257158e-05,0.3108416199684143,2.9636590443260506e-05,0.00013196536092436874,2.7162380092704556e-06,1.3035168058195267e-05,2.129434210473846e-06,0.38479697257280354,3.24278495611452e-08,4.24895491960342e-05,1.9709649237142913e-07,1.1169354092999128e-05,0.37985762506723403,3.009842930623563e-06,1.543047449814594e-08,1.1943699746552738e-05
priorregion1_spot_141,1.2415342041549593e-06,1.9613001782659013e-07,1.3884557256460541e-05,0.10134406052529812,0.0520827254280448,6.659849459538237e-05,4.6427317283814776e-05,3.427909305173671e-05,9.483761004958069e-06,0.41723497956991196,2.4211312599220493e-08,0.0026295291958376766,9.630272188587696e-07,0.004495433648116887,0.3551027834415436,9.486929866397986e-06,7.823813530194458e-06,0.0010955886857118458
priorregion1_spot_142,3.584528101896467e-07,4.739906867001764e-08,5.247208482614952e-05,0.321029107272625,2.4671179107826902e-05,0.03403090946376324,1.7044534615706652e-05,1.7626284352445507e-05,1.0928964047707269e-05,0.20226844847202302,3.809189674797153e-08,1.8197282224718946e-05,1.2264157476238324e-07,2.2396237545763144e-05,0.6135528892278671,1.774585089151515e-05,2.3127883963525166e-08,6.016547631588765e-05
priorregion1_spot_143,9.418461672794365e-07,5.3191821969278406e-08,7.444816765200812e-05,0.5871464997529984,3.842131191049703e-05,6.495713641925249e-05,1.297673948101874e-05,4.2543231211311655e-05,1.0575148553471082e-05,0.29899055957794185,3.05176147463726e-08,3.0869236798025665e-05,1.3830540410708638e-07,0.0001815314819396008,0.2995574057102203,2.4796876641630663e-05,3.687784566608344e-08,0.07525810971856117
priorregion1_spot_144,1.3592651669114277e-06,3.199379676743774e-08,4.65840091692371e-06,0.450887168943882,7.705176903982648e-06,1.49440537825285e-05,3.2224248457168873e-06,3.3100739869951216e-06,6.6583367924977215e-06,7.681951974518597e-05,1.3079478744515427e-08,8.691620723766392e-06,2.527253331052748e-08,0.014308275794610381,1.0153180599212646,4.7682173999419325e-06,2.49996876533487e-08,8.67027585627511e-05
priorregion1_spot_145,3.160841558269567e-07,6.469265798614287e-08,0.03745530247688294,0.24925238937139513,5.6537576529080984e-05,2.4033508270804312e-05,2.3807714023860173e-05,3.4990841777471365e-05,2.06555106160522e-05,0.00012528856241260657,2.5703825823342187e-08,8.316494586324552e-06,1.5548038234669548e-07,6.374894633154327e-06,0.9070038586854935,1.7837277880516923e-06,2.116951360875419e-08,0.11267152540385723
priorregion1_spot_146,1.3597258359254737e-07,7.368595600354411e-09,3.850063967547612e-06,0.9403226375579834,5.5016021633491625e-06,3.0445788411270776e-06,5.239977804194495e-06,2.7129263912684108e-06,1.2560973743802605e-06,0.16248483657836915,2.3910576074648305e-09,2.6060155846607813e-06,8.639752522299204e-08,2.6252454290442984e-06,6.820036759336291e-07,2.0865785018031603e-06,1.2251229435378265e-07,6.107807308808333e-07
priorregion1_spot_147,9.090874755202095e-07,8.305095278160479e-08,2.5154941431537738e-05,0.07647833228111267,2.222547291239607e-05,1.3699476903639152e-05,5.544375085264619e-06,4.19662621425232e-05,4.553142230179219e-06,0.39092322438955307,1.3378091479054889e-08,1.8471421935828405e-05,1.0623744124416135e-07,9.129491809289903e-06,0.4301177680492401,5.04224321957736e-06,1.5202693903759725e-08,3.486134835384292e-06
priorregion1_spot_148,7.586380128543625e-08,1.8877262331074006e-08,2.2900031240169487e-06,0.4746182888746262,3.2987942631734767e-06,1.3139878547008266e-06,9.478096217208077e-07,3.4486454751458953e-06,2.1769296836282596e-07,0.7135373711585998,4.3132865723549695e-09,1.0038968412118265e-06,2.61374631271849e-08,1.22834941862493e-06,1.990730720535794e-06,3.5212120934602354e-07,1.9092451530866582e-08,3.476002689239977e-07
priorregion1_spot_149,2.823428502551906e-07,1.3635478701701234e-08,9.882637823466213e-06,9.821348940022292e-05,1.5266313903339322e-05,7.4765387580555405e-06,1.0700628490667442e-05,7.908929046607228e-06,7.245611004691454e-06,0.5655188024044037,8.39201184099636e-09,1.1041763764296775e-05,6.238245475742589e-07,1.212982133438345e-05,0.8941938430070877,3.78573913621949e-05,2.5235675238377555e-08,0.0069804193917661905
priorregion1_spot_150,5.888032433176704e-07,9.12046131951172e-09,4.634124106814852e-05,0.46821836531162264,1.1313600816720282e-05,7.763402527416474e-06,1.9516649717843394e-05,1.3356044019019467e-05,3.654111230844137e-06,0.33197148293256756,1.3550377397919535e-08,5.461140972329304e-05,3.27745327766138e-08,8.301284651679453e-06,2.271057257985376e-06,1.7551825067130266e-06,1.060201917368886e-08,3.723781972553298e-07
priorregion1_spot_151,6.881573654027308e-07,5.2817627604895285e-08,9.855251482804306e-05,0.11405574046075345,5.942974166828208e-05,4.027258237329079e-05,1.4127325630397537e-05,4.157364182901802e-05,1.207582899951376e-05,0.6695013582706452,2.5869428466052115e-08,4.5247438902151774e-05,2.026964175172452e-07,5.046123387728585e-05,0.5999536782503129,2.6361086929682644e-05,3.609781202840168e-08,0.0001463558328396175
priorregion1_spot_152,3.751748735680849e-07,3.903004142102873e-08,9.105061371883494e-06,0.3977404564619064,1.0248886837871396e-05,7.056294543872355e-06,4.812104657503369e-06,8.005852259884705e-06,2.243022390757687e-06,0.23783688843250275,1.2213199385158192e-08,1.224720217578579e-05,5.4625356149529124e-08,1.4007236359248056e-05,0.33078036159276963,2.5489676659162796e-06,8.86893625207108e-09,7.061853307277489e-06
priorregion1_spot_153,1.623342178902476e-07,1.4146421944971623e-08,7.923821522126673e-06,0.485776661336422,2.434463533518283e-06,2.2718482000527726e-06,2.727087189668964e-06,4.898752172266541e-06,2.95767013085424e-06,1.0000671803951262,4.3063517640717925e-09,2.8747435635523294e-06,4.463707359292357e-08,3.4623400665623195e-06,3.8607639538668084e-07,4.894910176744817e-07,7.008961144805427e-09,5.258769022020714e-07
priorregion1_spot_154,6.649482656939655e-07,2.5708239625998887e-08,1.1452098988229409e-05,0.4779227957129479,5.100716725792154e-06,5.442037058855931e-06,3.57364315277664e-06,5.552864445235174e-06,1.3967919585411437e-06,0.3540205582976341,2.704255077645712e-08,7.644510551472195e-05,5.6931651215563765e-08,0.00012877339540864343,0.46680967062711715,1.2911730493669893e-06,1.3128233122827738e-08,1.4622158050769942e-05
priorregion1_spot_155,1.7935044951400417e-07,9.882701839103448e-08,0.00011092136046499946,0.36836591064929963,0.00038726209895685316,5.295835562719731e-05,2.35019001593173e-05,0.0004646544621209614,7.758488504805429e-06,0.19300215542316437,1.3446669422378931e-08,2.646622760948958e-05,8.384828120711063e-08,7.97464163042605e-06,0.10251600332558154,8.147024755089661e-06,1.2165533203045699e-08,5.21806211963849e-06
priorregion1_spot_156,1.2940878377776243e-07,1.4790443891854464e-08,3.8740284253435675e-05,0.13304344117641448,0.04632221944630146,0.00015902566301519982,1.4413985627470539e-05,1.1829934646812036e-05,4.406187258609862e-06,0.6572422623634339,1.1077802630765633e-08,1.412151054864808e-05,8.814617693531091e-08,0.002923625207040459,3.097140267982468e-06,2.3947499926180175e-06,1.1634427510287539e-08,2.152908984953683e-06
priorregion1_spot_157,8.775545296657584e-07,2.7604315988583044e-07,2.4661429688421776e-05,1.0509496986865998,6.810607665101996e-05,4.6827905680402186e-05,1.7080171619454632e-05,4.566166189761134e-05,0.0003027723418199457,0.4469118118286133,2.7494748966461203e-08,1.1760357392631705e-05,7.97694458043452e-08,4.062037387484452e-05,0.15360820442438125,1.6179450483377878e-06,4.255706045341867e-08,1.3946964145361562e-05
priorregion1_spot_158,9.301404134021141e-07,1.4398548771055177e-07,0.03803232051432133,0.3924108237028122,0.05820321198552847,1.5352189984696454e-05,1.1445631162132486e-05,1.841094281189726e-05,1.0599460620142055e-05,0.4356940641999245,1.898260286736786e-08,7.431223202729598e-05,2.6461002846644985e-07,5.007985055272003e-05,0.4538159519433975,7.382660123766982e-06,3.4825364281232395e-08,9.241522548109062e-06
priorregion1_spot_159,3.703276179294334e-05,2.1400131622328902e-08,1.8270816781296162e-05,0.22053513899445534,2.6243077536491912e-05,2.0971022695448483e-05,7.365653732449574e-06,1.452583801437868e-05,4.036794484818529e-06,0.30526670068502426,3.755830189078324e-08,3.520169934745354e-06,1.3568205261549338e-07,9.930974119924939e-05,0.25391915887594224,4.115132396691479e-05,5.075619000649567e-08,7.555464471806771e-05
priorregion1_spot_160,4.5847932051401584e-05,4.149547720544433e-07,0.0001634869484405499,0.18806297332048416,3.642895717348438e-05,1.2935441964145868e-05,2.2119316054158847e-05,1.690520675765583e-05,6.047368856343383e-06,0.9262342721223831,3.1448103676723356e-08,0.012671305146068334,2.0752206069118985e-07,9.626220526115504e-06,0.0752433467656374,5.280812661112578e-06,7.313798242591931e-08,0.0015610995469614863
priorregion1_spot_161,3.940281047221106e-07,7.982971723663471e-08,4.773533164552646e-05,0.0002843662659870461,2.7817245063488374e-05,3.674824165500468e-05,9.708141078590415e-06,1.9219887872168328e-05,4.14816529428208e-06,0.4753473564982414,7.356894804466663e-09,7.267577966558748e-05,5.568950189882572e-08,1.1577369878068567e-05,0.6887228608131408,4.816766813746653e-05,4.033323683927393e-08,0.00022019471070962028
priorregion1_spot_162,0.00011217682222195436,8.569995237905915e-08,0.00013040111371083186,0.6899853289127349,4.874711121374275e-05,2.2696224641549636e-05,1.2249558039911792e-05,2.9267194349813508e-05,5.671392796102737e-06,0.08949361070990562,2.784498942531855e-08,2.1963007475278574e-05,1.7725926824141424e-07,1.1436975637479917e-05,0.44956753551959994,7.3551232617319335e-06,1.371119235926699e-08,0.01305862460285425
priorregion1_spot_163,0.00034013841213891287,2.1748142664534954e-08,2.210903005561704e-06,0.32615029662847517,8.600414759030173e-07,9.633922047669331e-07,7.690402469506808e-07,1.3589148124992789e-06,5.243881588512523e-07,0.4436126038432121,2.8314302085163945e-06,2.3671122107771224e-06,3.9094555148722065e-08,1.014464174886598e-06,7.23482898479233e-07,2.803038157139781e-07,1.9133794459946787e-08,1.6719414333010719e-07
priorregion1_spot_164,9.251731029280564e-07,7.749643096133241e-08,5.9971322343699285e-06,0.0002749626844888553,4.896675091003999e-06,3.4878896940426784e-06,2.4981824822134513e-06,3.919169284927193e-06,1.2766122097218615e-06,0.6402390152215958,6.3771943281665244e-09,2.415824530999089e-06,5.1068567685774725e-08,1.7937081736363328e-06,0.09176772013306618,2.532527855692024e-06,1.7240627840919843e-07,0.00010739860881585628
priorregion1_spot_165,1.1662407416679344e-06,1.6298198374897766e-06,0.02978334780782461,0.7150446951389313,0.0006281984911765902,0.02045584758743644,2.882965709432028e-05,7.590693494421431e-05,2.1733707944804338e-05,0.15379492640495301,3.588719366121041e-08,1.563085638736084e-05,2.826578068493291e-07,2.4959923575806896e-05,0.1324938029050827,1.2603851200765349e-05,4.5260837424621057e-07,0.00024603849815321157
priorregion1_spot_166,2.3480075469706208e-05,1.0557731258131753e-07,4.202196341793752e-05,0.5058292955160141,0.00023083631749614144,7.73450195993064e-05,5.162879842828261e-05,3.394697432668181e-05,1.8204473963123747e-05,0.5373255282640458,1.849323894020927e-08,0.0003468658178462647,1.8025620178718783e-07,0.015750170685350895,0.49742222726345064,5.077796799923817e-06,3.95315005619068e-08,2.211332821389078e-05
priorregion1_spot_167,6.422168695507935e-07,3.1909516451378296e-08,8.359148014278617e-05,0.30568764507770535,6.335943580779713e-05,2.2938253914617233e-05,3.147103616356617e-05,2.3495886944147062e-05,1.1316195468680235e-05,0.6702884912490845,1.6454840245927473e-08,1.5175895805441542e-05,1.1413939553506225e-07,6.934647512935045e-06,0.23241968005895616,3.053436796562892e-06,2.1070860078964417e-08,0.00047938794014044104
priorregion1_spot_168,1.1690003304920538e-06,3.6894915744767334e-08,6.516181116467124e-07,2.225037985681411e-06,1.7804909305141336e-06,2.7921885248360923e-06,1.384334848353319e-06,1.1349733483712044e-06,1.4430217390781765e-06,0.2907354712486267,4.427704958231971e-09,5.183708640288388e-06,4.149897421257265e-08,3.0399929187296952e-06,0.6988759249448777,6.615004167542793e-06,1.3046574087738352e-08,7.4559481845426495e-06
priorregion1_spot_169,3.9232576654057993e-07,1.5240088746537594e-08,4.066612791575608e-06,0.4799249887466431,6.692097917948558e-06,7.716645768596209e-06,3.02384707993042e-06,4.608220638147031e-06,2.101287884670455e-06,1.1604942119447513e-05,4.1476660328498844e-09,1.9550023466763378e-06,3.343583134807204e-08,1.4928841710570853e-05,0.35917239636182785,8.951890549724342e-07,1.1510839303952024e-08,0.00030368755833478647
priorregion1_spot_170,8.38771970848029e-06,2.811197475693916e-07,2.137118945029215e-05,0.3585636094212532,1.6159871938725702e-05,6.6127896616308135e-06,5.198785129323369e-06,1.5985317349986872e-05,2.4218707267209537e-06,0.4170867696404457,2.3125798165324344e-08,3.6280790823184363e-06,1.5039247429626813e-07,4.043023636768339e-06,0.5684696793556214,4.365024801700202e-06,2.997667429838202e-08,0.03849572148174048
priorregion1_spot_171,1.8065627358510027e-07,2.798753415689248e-08,1.525677539575554e-05,0.5822410851716995,9.11642491701059e-05,3.117968772130553e-05,9.573986062605401e-06,7.157167669902265e-06,2.2126895601104483e-06,1.4826688311586623e-05,1.1050009440793928e-08,2.145386815755046e-06,5.753528764529392e-08,7.95478308646125e-06,0.25089138895273205,2.7810452024823463e-06,1.325181178124524e-08,0.01379396175034344
priorregion1_spot_172,5.289387473794705e-07,6.611018562807658e-07,3.512594939820701e-05,0.1207968421280384,1.0734875604612171e-05,1.3185677926230711e-05,3.858591662719846e-06,9.18126625037985e-06,1.7933282038029576e-06,0.44803554862737655,7.844664366984944e-07,6.322613148768141e-06,4.516440822044388e-05,8.140878708218225e-06,0.3490464493632317,8.167565874828142e-06,1.424662037230462e-08,4.766402780660429e-05
priorregion1_spot_173,1.6253482772299322e-05,2.6521209406382695e-07,5.587402138189646e-05,0.555183732509613,0.00014026787539478391,9.139306312135886e-05,9.691660525277258e-05,0.0001138990464824019,5.957782059340389e-06,0.12921257242560386,1.1710676481868632e-07,2.8247439513506836e-05,7.369216348251939e-07,2.328087539353874e-05,0.7255782812833786,1.7759088768798394e-05,2.1297522016539007e-05,0.05531812328845263
priorregion1_spot_174,2.170678669699555e-06,1.1260219571340714e-05,1.2244147058027011e-06,2.3999446852940313e-06,3.236751820168138e-06,1.361222143714258e-06,8.60591219975504e-07,9.033887835130373e-07,6.652172487520148e-07,0.8560342073440552,7.474795182815798e-09,0.00011782874425989576,7.560887134161477e-08,3.7408428966045905e-06,0.49312682151794435,2.1055187062302137e-06,4.820387111692526e-08,1.807247031138104e-06
priorregion1_spot_175,7.337384772654332e-07,1.3747136264896654e-07,7.948710408527404e-05,0.5224248200654983,2.225765210823738e-05,1.2529065134003759e-05,8.827107194520067e-06,2.053744674412883e-05,5.976733928036993e-06,0.13771175667643548,1.0517226067818798e-08,1.3305440415933846e-05,9.506798512859405e-08,7.597412832183181e-06,0.3737651988863945,2.059927669506578e-06,1.4315294949440728e-08,0.0031116565805859864
priorregion1_spot_176,2.7260902584203e-06,3.4884273958368805e-08,0.00029762084886897355,2.7530494025995726e-05,5.052524943494063e-06,6.44707367882802e-06,4.551034339783656e-06,4.7454829109483404e-05,2.471222126132489e-06,0.46288453489542003,2.037017532430241e-08,3.057970570807811e-06,8.148107255578907e-08,0.0002842464775312692,0.7412204682826996,1.340535686722433e-06,5.922952635017964e-08,6.198608825798148e-05
priorregion1_spot_177,1.0432419301764641e-07,1.5121073992929727e-08,7.815634762664559e-06,0.873603504896164,7.285788501576464e-06,2.1996854115968745e-06,4.3968799218419005e-06,2.343937910609384e-06,1.2439321835699956e-06,0.7499653846025467,2.9223569786296368e-09,2.9544449603235993e-06,2.3314298136511977e-08,3.3945197174034546e-06,7.288470186495034e-07,4.2112342413247466e-07,1.0668729188978433e-08,3.095813127629299e-07
priorregion1_spot_178,1.9640640900320252e-07,6.872904947385905e-08,0.011636681063100696,0.02604835778474808,0.029188410472124816,1.4700929432365228e-05,7.010166245891015e-06,2.6158524451602717e-05,5.328624570211105e-06,0.07090706191956997,1.0191739807652313e-08,6.992626936153101e-06,1.1220744113416004e-06,1.969905206351541e-05,0.14972110837697983,5.902966063331406e-06,1.9753560298596542e-08,0.01222527027130127
priorregion1_spot_179,1.6810230306418818e-06,2.053513298960752e-06,4.14298596297158e-05,0.3372179850935936,2.8513420147646684e-05,0.00011607688429648988,2.2244614137889587e-05,7.002735728747212e-05,3.6773772308151823e-06,0.380509752035141,8.457266744699155e-08,0.0005048766848631203,4.3008891026374846e-08,9.822278434512554e-06,0.1607991576194763,1.2445234688129858e-05,2.748060579094158e-08,4.435032064975531e-06
priorregion1_spot_180,5.663183600290723e-07,2.7590765938612098e-08,1.7133803976321363e-05,0.27013978511095044,4.896037808066467e-05,0.0006771084299543872,7.690839038332343e-06,3.647280630048045e-06,2.667643889253668e-06,0.3916156828403473,3.2209664269089444e-08,3.787076286698721e-06,4.670270925544174e-08,0.0005841423873789609,0.6377673268318176,6.715063318551983e-06,2.4513196983377838e-08,4.8950833661365334e-05
priorregion1_spot_181,1.6188249460924453e-07,1.4260394332055171e-08,3.796754384666201e-07,5.816110245859818e-07,5.777304551202178e-07,9.322243471387992e-07,6.036307553358713e-07,5.426758178828095e-07,4.5814069693506104e-07,0.3883112877607346,4.129496011806567e-09,1.02686491914028e-06,2.6553063481316033e-08,1.2321167514528496e-05,0.42706893086433406,0.00041815535951172933,2.2871197935536713e-09,7.849512030588812e-07
priorregion1_spot_182,2.9843639453019933e-07,7.641429888849417e-08,0.019275777321308852,0.46817128956317905,0.0018938041815999896,5.159991578693735e-05,7.832492628949695e-05,0.0006537190784001723,3.184681954735425e-05,0.5693857043981553,5.6270022774640437e-08,4.136854181524542e-06,1.5489733726781198e-07,1.4084017220739043e-05,1.4015148462931394e-05,3.942620105590322e-06,1.5199469487470197e-07,2.119759494689788e-06
priorregion1_spot_183,2.5060363623197193e-05,1.4299697497222042e-07,3.2032367562351284e-05,0.16945521533489227,0.03609252106398344,0.0007962789240991697,1.9916745441150858e-05,3.407118929317221e-05,7.448508476954885e-05,0.6209985703229904,6.625588433450957e-08,1.215483066516754e-05,1.2264488020719001e-07,2.2917742808203914e-05,0.196194064617157,1.4490332296190901e-05,3.285523231255639e-08,1.915124548759195e-05
priorregion1_spot_184,4.874399991194878e-07,4.799431962965173e-08,8.476898346998497e-06,0.5086278855800629,1.8798807923303683e-05,2.0110845980525482e-05,6.501816733361921e-06,1.8222180096927334e-05,7.415788900289044e-06,0.14204481318593026,4.6697407185547496e-08,2.9082619562359476e-06,1.7274880292461603e-06,0.006539353169500828,0.6238188415765762,4.327562364778714e-05,9.812404666575961e-09,4.528459612629376e-06
priorregion1_spot_185,1.4807848060627294e-06,2.376269288006938e-08,6.459321093643667e-06,0.7773158520460128,0.0005267215135972948,5.311872664606198e-05,5.458950408865349e-06,1.7066959753719856e-05,4.984531506124768e-06,2.5789860501390652e-06,1.1106274255823223e-08,2.559374952397775e-05,9.38455471555244e-08,3.306019789306447e-05,0.6304446130990983,6.177841714816169e-06,1.121627577482798e-08,1.549933076603338e-05
priorregion1_spot_186,4.181762648158838e-07,1.3091994446767787e-06,7.623286433044996e-06,6.849862620583735e-05,1.0489422720638686e-05,1.0717027862483519e-05,2.8875964630969976e-06,8.808843494989561e-06,5.3276676453606345e-06,0.3249172225594521,8.34371283175983e-09,7.52357558667427e-05,6.298665269355297e-08,5.351948766474379e-05,0.8413141101598739,1.6422714850250488e-06,4.4787532971213305e-08,0.06816748566925526
priorregion1_spot_187,5.908672989107799e-07,4.093589236475737e-08,0.011654381966218352,0.362568610906601,0.04763031322509051,2.691897652766784e-05,1.3546413902076892e-05,9.30617330595851e-05,4.9442853196524085e-06,0.18629963770508767,3.758060511671601e-08,1.8644458668859444e-05,1.1444145826544627e-07,8.162614631146426e-06,0.20886739045381547,1.6527478351235915e-06,1.6830780680265887e-08,2.6200747561233582e-05
